BGE,rate,JV,JE,ontology,response,species,phylum,monomer,class
0.5375895460459966,0.11022357656788369,1.2445049531317804e-5,3.908335592773435e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,betonicine,Actinobacteria
0.5278975092258402,0.014148761548842955,3.330889965254312e-6,4.672557119299686e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,biotin ,Actinobacteria
0.5214476337474294,0.014148769271464287,3.3302799774417825e-6,4.666398330258887e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,caffeic acid,Actinobacteria
0.5367020165682992,0.11022345866586608,1.2443927475800082e-5,3.907577319854506e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,choline,Actinobacteria
0.5084251366067972,0.01414876287832758,3.329006279928778e-6,4.653892707067773e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,cis-aconitic acid,Actinobacteria
0.5005229551042851,0.008868068424365475,2.6819834689136323e-6,1.7026217584910012e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,cytidine,Actinobacteria
0.526993925197047,0.07997010212342992,1.035546412281797e-5,2.083377378117431e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,rhamnose,Actinobacteria
0.5009849340411993,0.008868066825823674,2.681983233461648e-6,1.7030971077218793e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,deoxyguanosine,Actinobacteria
0.5450946384551878,0.07997057712869052,1.2188097189047001e-5,2.81850754976208e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,maltose,Actinobacteria
0.5450946384551878,0.07997057712869052,1.2188097189047001e-5,2.81850754976208e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,sucrose,Actinobacteria
0.4861849117632384,0.014148756945725652,3.3267923187092397e-6,4.633275876566893e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,fumaric acid ,Actinobacteria
0.5066393584595985,0.11021819755565458,1.0593006217380711e-5,2.840665258026823e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,gamma-amino-n-butyric acid ,Actinobacteria
NaN,0.11012168546080978,1.6596391268007097e-5,8.374556231631057e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,glycine ,Actinobacteria
0.5261837665430137,0.1102203615705332,1.1527581760224538e-5,3.2979793376985065e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,glycine betaine,Actinobacteria
0.4440983799610438,0.008868058939042632,2.6820074848245526e-6,1.6454716183898068e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,guanine,Actinobacteria
0.5008468553347452,0.008868065557325076,2.681983243001417e-6,1.702954200222179e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,guanosine,Actinobacteria
0.5251997160683404,0.07996778158771495,1.0353450436663889e-5,2.082934234655987e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,fructose,Actinobacteria
0.5251997160683404,0.07996778158771495,1.0353450436663889e-5,2.082934234655987e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,glucose,Actinobacteria
0.5170773914405316,0.11022213529576239,1.0608114402569121e-5,2.8481546061119015e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,histidine,Actinobacteria
0.4939926746808234,0.11021993684610427,9.66761629651067e-6,2.3911983866160957e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,homoserine ,Actinobacteria
0.45788222585685223,0.008868065756679661,2.6820025829934224e-6,1.6585141533427442e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,hypoxanthine,Actinobacteria
NaN,0.003136203349946003,2.400880577662385e-6,1.1360639424831855e-8,Auxins,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,indole-3-acetic acid,Actinobacteria
0.5022534934900273,0.00886806694024341,2.6819826786348317e-6,1.7044018775793562e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,inosine ,Actinobacteria
0.53653427060704,0.11022347334301433,1.2443716925369327e-5,3.907435737976263e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,isoleucine ,Actinobacteria
0.531095278893222,0.014148767327710886,3.3311881073144476e-6,4.6756065550052276e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,jasmonic acid,Actinobacteria
0.4965632466453083,0.11019582681076412,1.8566810514420812e-5,1.3115945194293555e-5,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-aspartic acid,Actinobacteria
0.5402773474760285,0.11022219316372772,1.2448408780777047e-5,3.91060411306106e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-carnitine,Actinobacteria
0.5135250658393444,0.11022021555475162,1.0603090483045506e-5,2.8456627126988246e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-citrulline,Actinobacteria
0.5154808757397817,0.11022032498315323,1.060586203373248e-5,2.8470334780126806e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-glutamate ,Actinobacteria
0.5138583920155773,0.11022020058270907,1.0603564463669362e-5,2.845896668274827e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-hydroxyproline,Actinobacteria
0.515480888314409,0.11022049593766303,1.0605867025478235e-5,2.847038080999012e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-pyroglutamic acid,Actinobacteria
0.5416248520796305,0.11022381163779306,1.2450076413161522e-5,3.911732698192409e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,L-tyrosine ,Actinobacteria
0.4632547367305719,0.014148734752158474,3.3241415471884603e-6,4.6104407455094984e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,lactic acid,Actinobacteria
0.5365342705853434,0.11022347334980244,1.2443716925991432e-5,3.907435738598041e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,leucine,Actinobacteria
0.5489955719756379,0.04008360661524462,1.2081270761928725e-5,1.7678782957697308e-6,Fatty acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,linoleic acid,Actinobacteria
0.5301649598617938,0.11022208204848484,1.1532944697632684e-5,3.3010088032560387e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,lysine,Actinobacteria
0.48618490621690424,0.01414875166606636,3.3267920826650207e-6,4.633273989608777e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,malic acid,Actinobacteria
0.46293764654796754,0.014148727721619472,3.3241021549764677e-6,4.6101182900986697e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,malonic acid ,Actinobacteria
0.5432916548513981,0.11022263116069342,1.2452107213591207e-5,3.913099455246122e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,methionine ,Actinobacteria
0.5336332374212077,0.07996881532126238,1.1264178326606354e-5,2.3517148102150142e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,N-acetyl-D-glucosamine ,Actinobacteria
0.5058016221455708,0.014148772596904675,3.3287429492173883e-6,4.6513653156800765e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,nicotinic acid,Actinobacteria
0.5155829425592375,0.11022048220649543,1.0606011511602286e-5,2.8471093328266137e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,ornithine,Actinobacteria
0.5222803906278828,0.014148763387626672,3.3303585461543833e-6,4.667190939467184e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,pantothenic acid ,Actinobacteria
0.5166426202992447,0.0799689841404028,1.034358687871086e-5,2.080768490721354e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,arabinose,Actinobacteria
0.5166426202992447,0.0799689841404028,1.034358687871086e-5,2.080768490721354e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,D-ribose,Actinobacteria
0.5166426201780983,0.07996898408068354,1.034358649796876e-5,2.0807683975149563e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,xylose,Actinobacteria
0.5440570910151148,0.11022307809205739,1.2453051370494888e-5,3.913744324820778e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,phenylalanine ,Actinobacteria
0.520160310148637,0.110222270449141,1.1519221601241008e-5,3.2932640172160325e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,proline ,Actinobacteria
0.5143984485714639,0.014148773552495084,3.3295976853292182e-6,4.659641327267645e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,salicylic acid,Actinobacteria
0.4608564534619557,0.11021097460795963,8.780498056261217e-6,2.092110959609748e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,serine ,Actinobacteria
0.5143984423057603,0.014148766687784793,3.32959707194778e-6,4.6596393454137423e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,shikimic acid ,Actinobacteria
0.5276883092559821,0.014148766604778946,3.3308706104201847e-6,4.6723596607440726e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,sinapyl alcohol,Actinobacteria
0.5187847530166145,0.014148773675578787,3.3300240871278004e-6,4.6638498176513004e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,stachyhydrine,Actinobacteria
0.4862474357765669,0.014148756371836376,3.3267991893690645e-6,4.633337675188232e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,succinic acid,Actinobacteria
0.5251997160683404,0.07996778158771495,1.0353450436663889e-5,2.082934234655987e-6,Sugars,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,inositol,Actinobacteria
0.5214476304761537,0.01414876638291093,3.3302798124169682e-6,4.666397210014027e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,syringic acid,Actinobacteria
0.4796715536592857,0.014148711775069862,3.3260661875991908e-6,4.6268303334486936e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,taurine,Actinobacteria
0.528695732057785,0.014148759612218866,3.3309642513991744e-6,4.67331689530861e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,thiamine,Actinobacteria
0.4862474286001709,0.014148751146649294,3.3267988497949417e-6,4.633334969812962e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,threonic acid ,Actinobacteria
0.4939926746911867,0.11021993686964694,9.667616451008093e-6,2.391198451768688e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,threonine ,Actinobacteria
0.504907426679088,0.008868069453882391,2.6819815029477773e-6,1.7071310767348957e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,thymidine,Actinobacteria
0.5232114426254825,0.01414877518926419,3.3304486723933687e-6,4.668087750967876e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,trans-cinnamic acid,Actinobacteria
0.523836477899489,0.01414876800813105,3.3305071289831835e-6,4.6686815178870934e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,trans-ferulic acid,Actinobacteria
0.5119130658992699,0.01414877309262965,3.32935345069203e-6,4.6572534684673414e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,trigonelline,Actinobacteria
0.5449071886041446,0.11022408431827224,1.2454081095599569e-5,3.914440266300618e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,tryptophan,Actinobacteria
0.4538271137155048,0.008868064759191854,2.6820042409879958e-6,1.654295177711076e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,uracil,Actinobacteria
0.5018277287795592,0.008868068557086235,2.6819828487827024e-6,1.7039639393524358e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,uridine,Actinobacteria
0.5261837665430137,0.1102203615705332,1.1527581760224538e-5,3.2979793376985065e-6,Amino acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,valine ,Actinobacteria
0.5184031365839238,0.014148769915446745,3.329986957473656e-6,4.6634827552379435e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,vanillic acid,Actinobacteria
0.5189599724669579,0.014148772941395056,3.3300409932629176e-6,4.6640173240234634e-7,Organic acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,vanillin,Actinobacteria
0.4597648125609253,0.008868063984226494,2.682001707156524e-6,1.6604688739640268e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,xanthine,Actinobacteria
0.5489955719756379,0.04008360661524462,1.2081270761928725e-5,1.7678782957697308e-6,Fatty acids,negative,Geodermatophilaceae bacterium URHA0031,Actinobacteria,linoleic acid,Actinobacteria
0.5441574202638138,0.12604378704454985,1.1609674498426279e-5,3.627002995719977e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,2-aminoisobutyric acid ,Actinobacteria
0.5295463150120194,0.008070444686663267,2.822519779198899e-6,1.4947073188383063e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,"2,3-Dihydroxybenzoic acid",Actinobacteria
0.529546305635715,0.008070442923729586,2.8225197501520762e-6,1.4947070123713233e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,3-Dehydroshikimic acid,Actinobacteria
0.5666808087880855,0.1260459110346464,1.2543486434276981e-5,4.29510438025988e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,5-aminovaleric acid,Actinobacteria
0.5500343119461073,0.008070436959013865,2.8225175402552684e-6,1.5047305861162303e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,abscisic acid,Actinobacteria
0.4873763062128124,0.016016478155339235,4.214758549061304e-6,6.63164524563791e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,adenine,Actinobacteria
0.556476977989092,0.01601654504139333,4.2352792500111095e-6,6.712933998081111e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,adenosine,Actinobacteria
0.4800121720781175,0.12603590650696855,9.730810599396362e-6,2.6344696381865663e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,alpha-alanine ,Actinobacteria
0.5127368770744656,0.00807044415818222,2.8225210955056364e-6,1.487355131598487e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,alpha-ketoglutaric acid ,Actinobacteria
0.5412260044286745,0.12604347017288528,1.16049272508789e-5,3.624113423045416e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,arginine,Actinobacteria
0.5194926747675463,0.12604146505509967,1.0675233306744545e-5,3.130838158335176e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,asparagine ,Actinobacteria
0.5797765458405217,0.12604788116581714,1.346073561520776e-5,4.95717100266155e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,betonicine,Actinobacteria
0.5444386793084415,0.008070437970403087,2.8225181475891397e-6,1.5019856022284608e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,biotin ,Actinobacteria
0.5374420124341449,0.00807044280777502,2.8225189747891544e-6,1.498561570355661e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,caffeic acid,Actinobacteria
0.5787574164285657,0.12604600420777967,1.3459403996982087e-5,4.956042413234433e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,choline,Actinobacteria
0.5215843909198393,0.008070442180150732,2.8225203033523472e-6,1.4916793316343736e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,cis-aconitic acid,Actinobacteria
0.5559136952420891,0.01601654749944064,4.2351209494720785e-6,6.712263051383032e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,cytidine,Actinobacteria
0.5661024553745504,0.07499362856654014,1.1744997649478644e-5,2.3106908191652286e-6,Sugars,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,rhamnose,Actinobacteria
0.556476977877447,0.016016545036173203,4.235279280904859e-6,6.712934115717738e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,deoxyguanosine,Actinobacteria
0.5866036810047279,0.07499311600820624,1.2666713643498012e-5,2.7819685547410216e-6,Sugars,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,maltose,Actinobacteria
0.5866036810047279,0.07499311600820624,1.2666713643498012e-5,2.7819685547410216e-6,Sugars,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,sucrose,Actinobacteria
0.4987711084438926,0.00807044655700313,2.822522029152613e-6,1.4805562197273943e-7,Organic acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,fumaric acid ,Actinobacteria
0.5441574202638138,0.12604378704454985,1.1609674498426279e-5,3.627002995719977e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,gamma-amino-n-butyric acid ,Actinobacteria
0.35111159642373496,0.1259618957989891,6.447733791140958e-6,1.8181818181818183e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,glycine ,Actinobacteria
0.5666808087880855,0.1260459110346464,1.2543486434276981e-5,4.29510438025988e-6,Amino acids,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,glycine betaine,Actinobacteria
0.48784418259646434,0.016016473249161237,4.214906973498987e-6,6.632188683375091e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,guanine,Actinobacteria
0.5563086379769993,0.016016542565381695,4.2352311515566215e-6,6.712732268332345e-7,Nucleotides,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,guanosine,Actinobacteria
0.5639065158819229,0.0749939631489174,1.0832916027326502e-5,2.063962909740355e-6,Sugars,negative,Geodermatophilaceae bacterium URHB0048,Actinobacteria,fructose,Actinobacteria
